tool	rank	metric	sample	value
Taxy-Pro2	superkingdom	Jaccard index	CAMI_MED_S002	0.6666666666666666
Taxy-Pro2	superkingdom	Taxon counts	CAMI_MED_S002	2.0
Taxy-Pro2	superkingdom	Purity (precision)	CAMI_MED_S002	1.0
Taxy-Pro2	superkingdom	Completeness (recall)	CAMI_MED_S002	0.6666666666666666
Taxy-Pro2	superkingdom	True positives	CAMI_MED_S002	2.0
Taxy-Pro2	family	F1 score	CAMI_MED_S002	0.35294117647058826
Taxy-Pro2	family	False negatives	CAMI_MED_S002	5.0
Taxy-Pro2	family	False positives	CAMI_MED_S002	171.0
Taxy-Pro2	family	Jaccard index	CAMI_MED_S002	0.21428571428571427
Taxy-Pro2	family	Taxon counts	CAMI_MED_S002	219.0
Taxy-Pro2	family	Purity (precision)	CAMI_MED_S002	0.2191780821917808
Taxy-Pro2	family	Completeness (recall)	CAMI_MED_S002	0.9056603773584906
Taxy-Pro2	family	True positives	CAMI_MED_S002	48.0
Taxy-Pro2	class	L1 norm error	CAMI_MED_S002	0.37964807466165246
Taxy-Pro2	family	L1 norm error	CAMI_MED_S002	0.8971780331553184
Taxy-Pro2	genus	L1 norm error	CAMI_MED_S002	1.2422043160476837
Taxy-Pro2	order	L1 norm error	CAMI_MED_S002	0.5158693267455307
Taxy-Pro2	phylum	L1 norm error	CAMI_MED_S002	0.263517380398901
Taxy-Pro2	superkingdom	L1 norm error	CAMI_MED_S002	0.6554289149149453
Taxy-Pro2	na	Weighted UniFrac error	CAMI_MED_S002	8.06271226888992
Taxy-Pro2	na	Unweighted UniFrac error	CAMI_MED_S002	4503.1565620108495
TIPP	class	Bray-Curtis distance	CAMI_MED_S002	0.12648165686927818
TIPP	family	Bray-Curtis distance	CAMI_MED_S002	0.35910011464034947
TIPP	genus	Bray-Curtis distance	CAMI_MED_S002	0.49089233209683497
TIPP	order	Bray-Curtis distance	CAMI_MED_S002	0.2206016471886208
TIPP	phylum	Bray-Curtis distance	CAMI_MED_S002	0.07526129427584886
TIPP	species	Bray-Curtis distance	CAMI_MED_S002	0.90437582270651
TIPP	superkingdom	Bray-Curtis distance	CAMI_MED_S002	0.32285793511415106
TIPP	superkingdom	Shannon diversity	CAMI_MED_S002	0.20980370988239336
TIPP	superkingdom	Shannon equitability	CAMI_MED_S002	0.3026827718074357
TIPP	phylum	Shannon diversity	CAMI_MED_S002	1.4458343457813987
TIPP	phylum	Shannon equitability	CAMI_MED_S002	0.43868504557819327
TIPP	class	Shannon diversity	CAMI_MED_S002	1.9594148650747862
TIPP	class	Shannon equitability	CAMI_MED_S002	0.5061516721952022
TIPP	order	Shannon diversity	CAMI_MED_S002	2.5179397849957716
TIPP	order	Shannon equitability	CAMI_MED_S002	0.5421463954425699
TIPP	family	Shannon diversity	CAMI_MED_S002	3.435630410392778
TIPP	family	Shannon equitability	CAMI_MED_S002	0.6338175864290178
TIPP	genus	Shannon diversity	CAMI_MED_S002	3.97020381617389
TIPP	genus	Shannon equitability	CAMI_MED_S002	0.6231082356183927
TIPP	species	Shannon diversity	CAMI_MED_S002	4.351606925368916
TIPP	species	Shannon equitability	CAMI_MED_S002	0.6086234322863824
TIPP	species	F1 score	CAMI_MED_S002	0.026315789473684213
TIPP	species	False negatives	CAMI_MED_S002	62.0
TIPP	species	False positives	CAMI_MED_S002	678.0
TIPP	species	Jaccard index	CAMI_MED_S002	0.013333333333333334
TIPP	species	Taxon counts	CAMI_MED_S002	688.0
TIPP	species	Purity (precision)	CAMI_MED_S002	0.014534883720930232
TIPP	species	Completeness (recall)	CAMI_MED_S002	0.1388888888888889
TIPP	species	True positives	CAMI_MED_S002	10.0
TIPP	order	F1 score	CAMI_MED_S002	0.4957264957264957
TIPP	order	False negatives	CAMI_MED_S002	0.0
TIPP	order	False positives	CAMI_MED_S002	59.0
TIPP	order	Jaccard index	CAMI_MED_S002	0.32954545454545453
TIPP	order	Taxon counts	CAMI_MED_S002	88.0
TIPP	order	Purity (precision)	CAMI_MED_S002	0.32954545454545453
TIPP	order	Completeness (recall)	CAMI_MED_S002	1.0
TIPP	order	True positives	CAMI_MED_S002	29.0
TIPP	strain	False negatives	CAMI_MED_S002	232.0
TIPP	strain	False positives	CAMI_MED_S002	0.0
TIPP	strain	Jaccard index	CAMI_MED_S002	0.0
TIPP	strain	Taxon counts	CAMI_MED_S002	0.0
TIPP	strain	Purity (precision)	CAMI_MED_S002	0.0
TIPP	strain	Completeness (recall)	CAMI_MED_S002	0.0
TIPP	strain	True positives	CAMI_MED_S002	0.0
TIPP	genus	F1 score	CAMI_MED_S002	0.145748987854251
TIPP	genus	False negatives	CAMI_MED_S002	35.0
TIPP	genus	False positives	CAMI_MED_S002	387.0
TIPP	genus	Jaccard index	CAMI_MED_S002	0.07860262008733625
TIPP	genus	Taxon counts	CAMI_MED_S002	423.0
TIPP	genus	Purity (precision)	CAMI_MED_S002	0.0851063829787234
TIPP	genus	Completeness (recall)	CAMI_MED_S002	0.5070422535211268
TIPP	genus	True positives	CAMI_MED_S002	36.0
TIPP	class	F1 score	CAMI_MED_S002	0.5454545454545454
TIPP	class	False negatives	CAMI_MED_S002	0.0
TIPP	class	False positives	CAMI_MED_S002	25.0
TIPP	class	Jaccard index	CAMI_MED_S002	0.375
TIPP	class	Taxon counts	CAMI_MED_S002	40.0
TIPP	class	Purity (precision)	CAMI_MED_S002	0.375
TIPP	class	Completeness (recall)	CAMI_MED_S002	1.0
TIPP	class	True positives	CAMI_MED_S002	15.0
TIPP	phylum	F1 score	CAMI_MED_S002	0.3870967741935484
TIPP	phylum	False negatives	CAMI_MED_S002	0.0
TIPP	phylum	False positives	CAMI_MED_S002	19.0
TIPP	phylum	Jaccard index	CAMI_MED_S002	0.24
TIPP	phylum	Taxon counts	CAMI_MED_S002	25.0
TIPP	phylum	Purity (precision)	CAMI_MED_S002	0.24
TIPP	phylum	Completeness (recall)	CAMI_MED_S002	1.0
TIPP	phylum	True positives	CAMI_MED_S002	6.0
TIPP	superkingdom	F1 score	CAMI_MED_S002	0.8
TIPP	superkingdom	False negatives	CAMI_MED_S002	1.0
TIPP	superkingdom	False positives	CAMI_MED_S002	0.0
TIPP	superkingdom	Jaccard index	CAMI_MED_S002	0.6666666666666666
TIPP	superkingdom	Taxon counts	CAMI_MED_S002	2.0
TIPP	superkingdom	Purity (precision)	CAMI_MED_S002	1.0
TIPP	superkingdom	Completeness (recall)	CAMI_MED_S002	0.6666666666666666
TIPP	superkingdom	True positives	CAMI_MED_S002	2.0
TIPP	family	F1 score	CAMI_MED_S002	0.41322314049586784
TIPP	family	False negatives	CAMI_MED_S002	3.0
TIPP	family	False positives	CAMI_MED_S002	139.0
TIPP	family	Jaccard index	CAMI_MED_S002	0.2604166666666667
TIPP	family	Taxon counts	CAMI_MED_S002	189.0
TIPP	family	Purity (precision)	CAMI_MED_S002	0.26455026455026454
TIPP	family	Completeness (recall)	CAMI_MED_S002	0.9433962264150944
TIPP	family	True positives	CAMI_MED_S002	50.0
TIPP	class	L1 norm error	CAMI_MED_S002	0.25296331373855646
TIPP	family	L1 norm error	CAMI_MED_S002	0.7182002292806982
TIPP	genus	L1 norm error	CAMI_MED_S002	0.9817846641936667
TIPP	order	L1 norm error	CAMI_MED_S002	0.4412032943772421
TIPP	phylum	L1 norm error	CAMI_MED_S002	0.15052258855169773
TIPP	species	L1 norm error	CAMI_MED_S002	1.808751645413008
TIPP	superkingdom	L1 norm error	CAMI_MED_S002	0.6457158702283021
TIPP	na	Weighted UniFrac error	CAMI_MED_S002	10.03156040993196
TIPP	na	Unweighted UniFrac error	CAMI_MED_S002	8054.6746969801425
