tool	rank	metric	sample	value
Taxy-Pro2	phylum	Bray-Curtis distance	CAMI_HIGH_S005	0.0713228905828638
Taxy-Pro2	superkingdom	Bray-Curtis distance	CAMI_HIGH_S005	0.005606885407502762
Taxy-Pro2	superkingdom	Shannon diversity	CAMI_HIGH_S005	0.05325181493599936
Taxy-Pro2	superkingdom	Shannon equitability	CAMI_HIGH_S005	0.048471890843819525
Taxy-Pro2	phylum	Shannon diversity	CAMI_HIGH_S005	1.3626607708906109
Taxy-Pro2	phylum	Shannon equitability	CAMI_HIGH_S005	0.3897205273936526
Taxy-Pro2	class	Shannon diversity	CAMI_HIGH_S005	2.1410770432913133
Taxy-Pro2	class	Shannon equitability	CAMI_HIGH_S005	0.5473068640753012
Taxy-Pro2	order	Shannon diversity	CAMI_HIGH_S005	2.9177502996725053
Taxy-Pro2	order	Shannon equitability	CAMI_HIGH_S005	0.6219428558527843
Taxy-Pro2	family	Shannon diversity	CAMI_HIGH_S005	4.111843241235502
Taxy-Pro2	family	Shannon equitability	CAMI_HIGH_S005	0.7598137797326966
Taxy-Pro2	genus	Shannon diversity	CAMI_HIGH_S005	4.852853006705387
Taxy-Pro2	genus	Shannon equitability	CAMI_HIGH_S005	0.7664615950142807
Taxy-Pro2	superkingdom	F1 score	CAMI_HIGH_S005	0.8
Taxy-Pro2	superkingdom	False negatives	CAMI_HIGH_S005	0.0
Taxy-Pro2	superkingdom	False positives	CAMI_HIGH_S005	1.0
Taxy-Pro2	superkingdom	Jaccard index	CAMI_HIGH_S005	0.6666666666666666
Taxy-Pro2	superkingdom	Taxon counts	CAMI_HIGH_S005	3.0
Taxy-Pro2	superkingdom	Purity (precision)	CAMI_HIGH_S005	0.6666666666666666
Taxy-Pro2	superkingdom	Completeness (recall)	CAMI_HIGH_S005	1.0
Taxy-Pro2	superkingdom	True positives	CAMI_HIGH_S005	2.0
Taxy-Pro2	class	F1 score	CAMI_HIGH_S005	0.5915492957746479
Taxy-Pro2	class	False negatives	CAMI_HIGH_S005	0.0
Taxy-Pro2	class	False positives	CAMI_HIGH_S005	29.0
Taxy-Pro2	class	Jaccard index	CAMI_HIGH_S005	0.42
Taxy-Pro2	class	Taxon counts	CAMI_HIGH_S005	50.0
Taxy-Pro2	class	Purity (precision)	CAMI_HIGH_S005	0.42
Taxy-Pro2	class	Completeness (recall)	CAMI_HIGH_S005	1.0
Taxy-Pro2	class	True positives	CAMI_HIGH_S005	21.0
Taxy-Pro2	family	F1 score	CAMI_HIGH_S005	0.5192307692307692
Taxy-Pro2	family	False negatives	CAMI_HIGH_S005	7.0
Taxy-Pro2	family	False positives	CAMI_HIGH_S005	143.0
Taxy-Pro2	family	Jaccard index	CAMI_HIGH_S005	0.35064935064935066
Taxy-Pro2	family	Taxon counts	CAMI_HIGH_S005	224.0
Taxy-Pro2	family	Purity (precision)	CAMI_HIGH_S005	0.36160714285714285
Taxy-Pro2	family	Completeness (recall)	CAMI_HIGH_S005	0.9204545454545454
Taxy-Pro2	family	True positives	CAMI_HIGH_S005	81.0
Taxy-Pro2	phylum	F1 score	CAMI_HIGH_S005	0.5333333333333333
Taxy-Pro2	phylum	False negatives	CAMI_HIGH_S005	0.0
Taxy-Pro2	phylum	False positives	CAMI_HIGH_S005	21.0
Taxy-Pro2	phylum	Jaccard index	CAMI_HIGH_S005	0.36363636363636365
Taxy-Pro2	phylum	Taxon counts	CAMI_HIGH_S005	33.0
Taxy-Pro2	phylum	Purity (precision)	CAMI_HIGH_S005	0.36363636363636365
Taxy-Pro2	phylum	Completeness (recall)	CAMI_HIGH_S005	1.0
Taxy-Pro2	phylum	True positives	CAMI_HIGH_S005	12.0
Taxy-Pro2	genus	F1 score	CAMI_HIGH_S005	0.22486772486772488
Taxy-Pro2	genus	False negatives	CAMI_HIGH_S005	109.0
Taxy-Pro2	genus	False positives	CAMI_HIGH_S005	477.0
Taxy-Pro2	genus	Jaccard index	CAMI_HIGH_S005	0.12667660208643816
Taxy-Pro2	genus	Taxon counts	CAMI_HIGH_S005	562.0
Taxy-Pro2	genus	Purity (precision)	CAMI_HIGH_S005	0.1512455516014235
Taxy-Pro2	genus	Completeness (recall)	CAMI_HIGH_S005	0.4381443298969072
Taxy-Pro2	genus	True positives	CAMI_HIGH_S005	85.0
Taxy-Pro2	order	F1 score	CAMI_HIGH_S005	0.5369127516778524
Taxy-Pro2	order	False negatives	CAMI_HIGH_S005	0.0
Taxy-Pro2	order	False positives	CAMI_HIGH_S005	69.0
Taxy-Pro2	order	Jaccard index	CAMI_HIGH_S005	0.3669724770642202
Taxy-Pro2	order	Taxon counts	CAMI_HIGH_S005	109.0
Taxy-Pro2	order	Purity (precision)	CAMI_HIGH_S005	0.3669724770642202
Taxy-Pro2	order	Completeness (recall)	CAMI_HIGH_S005	1.0
Taxy-Pro2	order	True positives	CAMI_HIGH_S005	40.0
Taxy-Pro2	species	False negatives	CAMI_HIGH_S005	243.0
Taxy-Pro2	species	False positives	CAMI_HIGH_S005	0.0
Taxy-Pro2	species	Jaccard index	CAMI_HIGH_S005	0.0
Taxy-Pro2	species	Taxon counts	CAMI_HIGH_S005	0.0
Taxy-Pro2	species	Purity (precision)	CAMI_HIGH_S005	0.0
Taxy-Pro2	species	Completeness (recall)	CAMI_HIGH_S005	0.0
Taxy-Pro2	species	True positives	CAMI_HIGH_S005	0.0
Taxy-Pro2	strain	False negatives	CAMI_HIGH_S005	1074.0
Taxy-Pro2	strain	False positives	CAMI_HIGH_S005	0.0
Taxy-Pro2	strain	Jaccard index	CAMI_HIGH_S005	0.0
Taxy-Pro2	strain	Taxon counts	CAMI_HIGH_S005	0.0
Taxy-Pro2	strain	Purity (precision)	CAMI_HIGH_S005	0.0
Taxy-Pro2	strain	Completeness (recall)	CAMI_HIGH_S005	0.0
Taxy-Pro2	strain	True positives	CAMI_HIGH_S005	0.0
Taxy-Pro2	class	L1 norm error	CAMI_HIGH_S005	0.19908077728328674
Taxy-Pro2	family	L1 norm error	CAMI_HIGH_S005	0.7042964062625298
Taxy-Pro2	genus	L1 norm error	CAMI_HIGH_S005	1.2889244902996133
Taxy-Pro2	order	L1 norm error	CAMI_HIGH_S005	0.38740607097785473
Taxy-Pro2	phylum	L1 norm error	CAMI_HIGH_S005	0.1426457811657276
Taxy-Pro2	superkingdom	L1 norm error	CAMI_HIGH_S005	0.011213770815005526
Taxy-Pro2	na	Weighted UniFrac error	CAMI_HIGH_S005	7.49736691449363
Taxy-Pro2	na	Unweighted UniFrac error	CAMI_HIGH_S005	10221.035226760914
TIPP	class	Bray-Curtis distance	CAMI_HIGH_S005	0.1563660297930016
TIPP	family	Bray-Curtis distance	CAMI_HIGH_S005	0.22934478371601047
TIPP	genus	Bray-Curtis distance	CAMI_HIGH_S005	0.570264596964754
TIPP	order	Bray-Curtis distance	CAMI_HIGH_S005	0.17130028272357525
TIPP	phylum	Bray-Curtis distance	CAMI_HIGH_S005	0.10794166361516712
TIPP	species	Bray-Curtis distance	CAMI_HIGH_S005	0.9880029709990626
TIPP	superkingdom	Bray-Curtis distance	CAMI_HIGH_S005	0.004499795756202363
TIPP	superkingdom	Shannon diversity	CAMI_HIGH_S005	0.09604860574342736
TIPP	superkingdom	Shannon equitability	CAMI_HIGH_S005	0.13856884719034185
TIPP	phylum	Shannon diversity	CAMI_HIGH_S005	1.1644322425087443
TIPP	phylum	Shannon equitability	CAMI_HIGH_S005	0.3533039679601711
TIPP	class	Shannon diversity	CAMI_HIGH_S005	1.8419204809221021
TIPP	class	Shannon equitability	CAMI_HIGH_S005	0.4758007852684784
TIPP	order	Shannon diversity	CAMI_HIGH_S005	2.5705622887058075
TIPP	order	Shannon equitability	CAMI_HIGH_S005	0.5534767302168812
TIPP	family	Shannon diversity	CAMI_HIGH_S005	3.820252101643721
TIPP	family	Shannon equitability	CAMI_HIGH_S005	0.7042004238441478
TIPP	genus	Shannon diversity	CAMI_HIGH_S005	4.739631359716527
TIPP	genus	Shannon equitability	CAMI_HIGH_S005	0.7438669324741835
TIPP	species	Shannon diversity	CAMI_HIGH_S005	5.390937101337901
TIPP	species	Shannon equitability	CAMI_HIGH_S005	0.752103880378619
TIPP	superkingdom	F1 score	CAMI_HIGH_S005	1.0
TIPP	superkingdom	False negatives	CAMI_HIGH_S005	0.0
TIPP	superkingdom	False positives	CAMI_HIGH_S005	0.0
TIPP	superkingdom	Jaccard index	CAMI_HIGH_S005	1.0
TIPP	superkingdom	Taxon counts	CAMI_HIGH_S005	2.0
TIPP	superkingdom	Purity (precision)	CAMI_HIGH_S005	1.0
TIPP	superkingdom	Completeness (recall)	CAMI_HIGH_S005	1.0
TIPP	superkingdom	True positives	CAMI_HIGH_S005	2.0
TIPP	class	F1 score	CAMI_HIGH_S005	0.6885245901639345
TIPP	class	False negatives	CAMI_HIGH_S005	0.0
TIPP	class	False positives	CAMI_HIGH_S005	19.0
TIPP	class	Jaccard index	CAMI_HIGH_S005	0.525
TIPP	class	Taxon counts	CAMI_HIGH_S005	40.0
TIPP	class	Purity (precision)	CAMI_HIGH_S005	0.525
TIPP	class	Completeness (recall)	CAMI_HIGH_S005	1.0
TIPP	class	True positives	CAMI_HIGH_S005	21.0
TIPP	family	F1 score	CAMI_HIGH_S005	0.6058394160583942
TIPP	family	False negatives	CAMI_HIGH_S005	5.0
TIPP	family	False positives	CAMI_HIGH_S005	103.0
TIPP	family	Jaccard index	CAMI_HIGH_S005	0.43455497382198954
TIPP	family	Taxon counts	CAMI_HIGH_S005	186.0
TIPP	family	Purity (precision)	CAMI_HIGH_S005	0.44623655913978494
TIPP	family	Completeness (recall)	CAMI_HIGH_S005	0.9431818181818182
TIPP	family	True positives	CAMI_HIGH_S005	83.0
TIPP	phylum	F1 score	CAMI_HIGH_S005	0.6857142857142856
TIPP	phylum	False negatives	CAMI_HIGH_S005	0.0
TIPP	phylum	False positives	CAMI_HIGH_S005	11.0
TIPP	phylum	Jaccard index	CAMI_HIGH_S005	0.5217391304347826
TIPP	phylum	Taxon counts	CAMI_HIGH_S005	23.0
TIPP	phylum	Purity (precision)	CAMI_HIGH_S005	0.5217391304347826
TIPP	phylum	Completeness (recall)	CAMI_HIGH_S005	1.0
TIPP	phylum	True positives	CAMI_HIGH_S005	12.0
TIPP	genus	F1 score	CAMI_HIGH_S005	0.2728731942215088
TIPP	genus	False negatives	CAMI_HIGH_S005	109.0
TIPP	genus	False positives	CAMI_HIGH_S005	344.0
TIPP	genus	Jaccard index	CAMI_HIGH_S005	0.1579925650557621
TIPP	genus	Taxon counts	CAMI_HIGH_S005	429.0
TIPP	genus	Purity (precision)	CAMI_HIGH_S005	0.19813519813519814
TIPP	genus	Completeness (recall)	CAMI_HIGH_S005	0.4381443298969072
TIPP	genus	True positives	CAMI_HIGH_S005	85.0
TIPP	order	F1 score	CAMI_HIGH_S005	0.6201550387596899
TIPP	order	False negatives	CAMI_HIGH_S005	0.0
TIPP	order	False positives	CAMI_HIGH_S005	49.0
TIPP	order	Jaccard index	CAMI_HIGH_S005	0.449438202247191
TIPP	order	Taxon counts	CAMI_HIGH_S005	89.0
TIPP	order	Purity (precision)	CAMI_HIGH_S005	0.449438202247191
TIPP	order	Completeness (recall)	CAMI_HIGH_S005	1.0
TIPP	order	True positives	CAMI_HIGH_S005	40.0
TIPP	species	F1 score	CAMI_HIGH_S005	0.007905138339920948
TIPP	species	False negatives	CAMI_HIGH_S005	239.0
TIPP	species	False positives	CAMI_HIGH_S005	765.0
TIPP	species	Jaccard index	CAMI_HIGH_S005	0.003968253968253968
TIPP	species	Taxon counts	CAMI_HIGH_S005	769.0
TIPP	species	Purity (precision)	CAMI_HIGH_S005	0.005201560468140442
TIPP	species	Completeness (recall)	CAMI_HIGH_S005	0.01646090534979424
TIPP	species	True positives	CAMI_HIGH_S005	4.0
TIPP	strain	False negatives	CAMI_HIGH_S005	1074.0
TIPP	strain	False positives	CAMI_HIGH_S005	0.0
TIPP	strain	Jaccard index	CAMI_HIGH_S005	0.0
TIPP	strain	Taxon counts	CAMI_HIGH_S005	0.0
TIPP	strain	Purity (precision)	CAMI_HIGH_S005	0.0
TIPP	strain	Completeness (recall)	CAMI_HIGH_S005	0.0
TIPP	strain	True positives	CAMI_HIGH_S005	0.0
TIPP	class	L1 norm error	CAMI_HIGH_S005	0.31273205958600314
TIPP	family	L1 norm error	CAMI_HIGH_S005	0.4586895674320213
TIPP	genus	L1 norm error	CAMI_HIGH_S005	1.1405291939295077
TIPP	order	L1 norm error	CAMI_HIGH_S005	0.3426005654471506
TIPP	phylum	L1 norm error	CAMI_HIGH_S005	0.2158833272303342
TIPP	species	L1 norm error	CAMI_HIGH_S005	1.9760059419981217
TIPP	superkingdom	L1 norm error	CAMI_HIGH_S005	0.008999591512404726
TIPP	na	Weighted UniFrac error	CAMI_HIGH_S005	9.384674217526042
TIPP	na	Unweighted UniFrac error	CAMI_HIGH_S005	10792.428599752122
