tool	rank	metric	sample	value
Taxy-Pro2	superkingdom	Shannon diversity	CAMI_HIGH_S001	0.03326564069036766
Taxy-Pro2	superkingdom	Shannon equitability	CAMI_HIGH_S001	0.030279691055246506
Taxy-Pro2	phylum	Shannon diversity	CAMI_HIGH_S001	1.3723222098121632
Taxy-Pro2	phylum	Shannon equitability	CAMI_HIGH_S001	0.4034820846361799
Taxy-Pro2	class	Shannon diversity	CAMI_HIGH_S001	2.1590036351069215
Taxy-Pro2	class	Shannon equitability	CAMI_HIGH_S001	0.5577089975497249
Taxy-Pro2	order	Shannon diversity	CAMI_HIGH_S001	2.9161407423579515
Taxy-Pro2	order	Shannon equitability	CAMI_HIGH_S001	0.6228233684404986
Taxy-Pro2	family	Shannon diversity	CAMI_HIGH_S001	4.123776235727923
Taxy-Pro2	family	Shannon equitability	CAMI_HIGH_S001	0.7632838210115079
Taxy-Pro2	genus	Shannon diversity	CAMI_HIGH_S001	4.809687757889152
Taxy-Pro2	genus	Shannon equitability	CAMI_HIGH_S001	0.7626828102229656
Taxy-Pro2	superkingdom	F1 score	CAMI_HIGH_S001	0.8
Taxy-Pro2	superkingdom	False negatives	CAMI_HIGH_S001	0.0
Taxy-Pro2	superkingdom	False positives	CAMI_HIGH_S001	1.0
Taxy-Pro2	superkingdom	Jaccard index	CAMI_HIGH_S001	0.6666666666666666
Taxy-Pro2	superkingdom	Taxon counts	CAMI_HIGH_S001	3.0
Taxy-Pro2	superkingdom	Purity (precision)	CAMI_HIGH_S001	0.6666666666666666
Taxy-Pro2	superkingdom	Completeness (recall)	CAMI_HIGH_S001	1.0
Taxy-Pro2	superkingdom	True positives	CAMI_HIGH_S001	2.0
Taxy-Pro2	genus	F1 score	CAMI_HIGH_S001	0.21832884097035044
Taxy-Pro2	genus	False negatives	CAMI_HIGH_S001	113.0
Taxy-Pro2	genus	False positives	CAMI_HIGH_S001	467.0
Taxy-Pro2	genus	Jaccard index	CAMI_HIGH_S001	0.12254160363086233
Taxy-Pro2	genus	Taxon counts	CAMI_HIGH_S001	548.0
Taxy-Pro2	genus	Purity (precision)	CAMI_HIGH_S001	0.1478102189781022
Taxy-Pro2	genus	Completeness (recall)	CAMI_HIGH_S001	0.4175257731958763
Taxy-Pro2	genus	True positives	CAMI_HIGH_S001	81.0
Taxy-Pro2	order	F1 score	CAMI_HIGH_S001	0.5135135135135135
Taxy-Pro2	order	False negatives	CAMI_HIGH_S001	2.0
Taxy-Pro2	order	False positives	CAMI_HIGH_S001	70.0
Taxy-Pro2	order	Jaccard index	CAMI_HIGH_S001	0.34545454545454546
Taxy-Pro2	order	Taxon counts	CAMI_HIGH_S001	108.0
Taxy-Pro2	order	Purity (precision)	CAMI_HIGH_S001	0.35185185185185186
Taxy-Pro2	order	Completeness (recall)	CAMI_HIGH_S001	0.95
Taxy-Pro2	order	True positives	CAMI_HIGH_S001	38.0
Taxy-Pro2	family	F1 score	CAMI_HIGH_S001	0.5032258064516129
Taxy-Pro2	family	False negatives	CAMI_HIGH_S001	10.0
Taxy-Pro2	family	False positives	CAMI_HIGH_S001	144.0
Taxy-Pro2	family	Jaccard index	CAMI_HIGH_S001	0.33620689655172414
Taxy-Pro2	family	Taxon counts	CAMI_HIGH_S001	222.0
Taxy-Pro2	family	Purity (precision)	CAMI_HIGH_S001	0.35135135135135137
Taxy-Pro2	family	Completeness (recall)	CAMI_HIGH_S001	0.8863636363636364
Taxy-Pro2	family	True positives	CAMI_HIGH_S001	78.0
Taxy-Pro2	strain	False negatives	CAMI_HIGH_S001	1074.0
Taxy-Pro2	strain	False positives	CAMI_HIGH_S001	0.0
Taxy-Pro2	strain	Jaccard index	CAMI_HIGH_S001	0.0
Taxy-Pro2	strain	Taxon counts	CAMI_HIGH_S001	0.0
Taxy-Pro2	strain	Purity (precision)	CAMI_HIGH_S001	0.0
Taxy-Pro2	strain	Completeness (recall)	CAMI_HIGH_S001	0.0
Taxy-Pro2	strain	True positives	CAMI_HIGH_S001	0.0
Taxy-Pro2	phylum	F1 score	CAMI_HIGH_S001	0.47619047619047616
Taxy-Pro2	phylum	False negatives	CAMI_HIGH_S001	2.0
Taxy-Pro2	phylum	False positives	CAMI_HIGH_S001	20.0
Taxy-Pro2	phylum	Jaccard index	CAMI_HIGH_S001	0.3125
Taxy-Pro2	phylum	Taxon counts	CAMI_HIGH_S001	30.0
Taxy-Pro2	phylum	Purity (precision)	CAMI_HIGH_S001	0.3333333333333333
Taxy-Pro2	phylum	Completeness (recall)	CAMI_HIGH_S001	0.8333333333333334
Taxy-Pro2	phylum	True positives	CAMI_HIGH_S001	10.0
Taxy-Pro2	class	F1 score	CAMI_HIGH_S001	0.5507246376811594
Taxy-Pro2	class	False negatives	CAMI_HIGH_S001	2.0
Taxy-Pro2	class	False positives	CAMI_HIGH_S001	29.0
Taxy-Pro2	class	Jaccard index	CAMI_HIGH_S001	0.38
Taxy-Pro2	class	Taxon counts	CAMI_HIGH_S001	48.0
Taxy-Pro2	class	Purity (precision)	CAMI_HIGH_S001	0.3958333333333333
Taxy-Pro2	class	Completeness (recall)	CAMI_HIGH_S001	0.9047619047619048
Taxy-Pro2	class	True positives	CAMI_HIGH_S001	19.0
Taxy-Pro2	species	False negatives	CAMI_HIGH_S001	243.0
Taxy-Pro2	species	False positives	CAMI_HIGH_S001	0.0
Taxy-Pro2	species	Jaccard index	CAMI_HIGH_S001	0.0
Taxy-Pro2	species	Taxon counts	CAMI_HIGH_S001	0.0
Taxy-Pro2	species	Purity (precision)	CAMI_HIGH_S001	0.0
Taxy-Pro2	species	Completeness (recall)	CAMI_HIGH_S001	0.0
Taxy-Pro2	species	True positives	CAMI_HIGH_S001	0.0
Taxy-Pro2	class	L1 norm error	CAMI_HIGH_S001	0.19447689998362253
Taxy-Pro2	family	L1 norm error	CAMI_HIGH_S001	0.7416812177429746
Taxy-Pro2	genus	L1 norm error	CAMI_HIGH_S001	1.310483277167227
Taxy-Pro2	order	L1 norm error	CAMI_HIGH_S001	0.3928795397759399
Taxy-Pro2	phylum	L1 norm error	CAMI_HIGH_S001	0.1366576923374541
Taxy-Pro2	superkingdom	L1 norm error	CAMI_HIGH_S001	0.00671645341869674
Taxy-Pro2	na	Weighted UniFrac error	CAMI_HIGH_S001	7.5117227991583295
Taxy-Pro2	na	Unweighted UniFrac error	CAMI_HIGH_S001	10263.031401629638
TIPP	class	Bray-Curtis distance	CAMI_HIGH_S001	0.14743128209264214
TIPP	family	Bray-Curtis distance	CAMI_HIGH_S001	0.24786002925848302
TIPP	genus	Bray-Curtis distance	CAMI_HIGH_S001	0.5701098334768591
TIPP	order	Bray-Curtis distance	CAMI_HIGH_S001	0.16748677645806787
TIPP	phylum	Bray-Curtis distance	CAMI_HIGH_S001	0.10280595212389854
TIPP	species	Bray-Curtis distance	CAMI_HIGH_S001	0.9906498661821911
TIPP	superkingdom	Bray-Curtis distance	CAMI_HIGH_S001	0.0022690176900634048
TIPP	superkingdom	Shannon diversity	CAMI_HIGH_S001	0.06038133723854128
TIPP	superkingdom	Shannon equitability	CAMI_HIGH_S001	0.0871118557962876
TIPP	phylum	Shannon diversity	CAMI_HIGH_S001	1.1821582566866125
TIPP	phylum	Shannon equitability	CAMI_HIGH_S001	0.35868227243898415
TIPP	class	Shannon diversity	CAMI_HIGH_S001	1.8737297400530537
TIPP	class	Shannon equitability	CAMI_HIGH_S001	0.48401768205098145
TIPP	order	Shannon diversity	CAMI_HIGH_S001	2.5220528044793062
TIPP	order	Shannon equitability	CAMI_HIGH_S001	0.5430319840101246
TIPP	family	Shannon diversity	CAMI_HIGH_S001	3.8639230010433754
TIPP	family	Shannon equitability	CAMI_HIGH_S001	0.7128305603712756
TIPP	genus	Shannon diversity	CAMI_HIGH_S001	4.69122768216032
TIPP	genus	Shannon equitability	CAMI_HIGH_S001	0.7370638476471406
TIPP	species	Shannon diversity	CAMI_HIGH_S001	5.322152124642133
TIPP	species	Shannon equitability	CAMI_HIGH_S001	0.7428276113065045
TIPP	superkingdom	F1 score	CAMI_HIGH_S001	1.0
TIPP	superkingdom	False negatives	CAMI_HIGH_S001	0.0
TIPP	superkingdom	False positives	CAMI_HIGH_S001	0.0
TIPP	superkingdom	Jaccard index	CAMI_HIGH_S001	1.0
TIPP	superkingdom	Taxon counts	CAMI_HIGH_S001	2.0
TIPP	superkingdom	Purity (precision)	CAMI_HIGH_S001	1.0
TIPP	superkingdom	Completeness (recall)	CAMI_HIGH_S001	1.0
TIPP	superkingdom	True positives	CAMI_HIGH_S001	2.0
TIPP	genus	F1 score	CAMI_HIGH_S001	0.26991869918699185
TIPP	genus	False negatives	CAMI_HIGH_S001	111.0
TIPP	genus	False positives	CAMI_HIGH_S001	338.0
TIPP	genus	Jaccard index	CAMI_HIGH_S001	0.15601503759398497
TIPP	genus	Taxon counts	CAMI_HIGH_S001	421.0
TIPP	genus	Purity (precision)	CAMI_HIGH_S001	0.19714964370546317
TIPP	genus	Completeness (recall)	CAMI_HIGH_S001	0.42783505154639173
TIPP	genus	True positives	CAMI_HIGH_S001	83.0
TIPP	order	F1 score	CAMI_HIGH_S001	0.6290322580645161
TIPP	order	False negatives	CAMI_HIGH_S001	1.0
TIPP	order	False positives	CAMI_HIGH_S001	45.0
TIPP	order	Jaccard index	CAMI_HIGH_S001	0.4588235294117647
TIPP	order	Taxon counts	CAMI_HIGH_S001	84.0
TIPP	order	Purity (precision)	CAMI_HIGH_S001	0.4642857142857143
TIPP	order	Completeness (recall)	CAMI_HIGH_S001	0.975
TIPP	order	True positives	CAMI_HIGH_S001	39.0
TIPP	family	F1 score	CAMI_HIGH_S001	0.6044776119402985
TIPP	family	False negatives	CAMI_HIGH_S001	7.0
TIPP	family	False positives	CAMI_HIGH_S001	99.0
TIPP	family	Jaccard index	CAMI_HIGH_S001	0.43315508021390375
TIPP	family	Taxon counts	CAMI_HIGH_S001	180.0
TIPP	family	Purity (precision)	CAMI_HIGH_S001	0.45
TIPP	family	Completeness (recall)	CAMI_HIGH_S001	0.9204545454545454
TIPP	family	True positives	CAMI_HIGH_S001	81.0
TIPP	strain	False negatives	CAMI_HIGH_S001	1074.0
TIPP	strain	False positives	CAMI_HIGH_S001	0.0
TIPP	strain	Jaccard index	CAMI_HIGH_S001	0.0
TIPP	strain	Taxon counts	CAMI_HIGH_S001	0.0
TIPP	strain	Purity (precision)	CAMI_HIGH_S001	0.0
TIPP	strain	Completeness (recall)	CAMI_HIGH_S001	0.0
TIPP	strain	True positives	CAMI_HIGH_S001	0.0
TIPP	phylum	F1 score	CAMI_HIGH_S001	0.6666666666666667
TIPP	phylum	False negatives	CAMI_HIGH_S001	1.0
TIPP	phylum	False positives	CAMI_HIGH_S001	10.0
TIPP	phylum	Jaccard index	CAMI_HIGH_S001	0.5
TIPP	phylum	Taxon counts	CAMI_HIGH_S001	21.0
TIPP	phylum	Purity (precision)	CAMI_HIGH_S001	0.5238095238095238
TIPP	phylum	Completeness (recall)	CAMI_HIGH_S001	0.9166666666666666
TIPP	phylum	True positives	CAMI_HIGH_S001	11.0
TIPP	class	F1 score	CAMI_HIGH_S001	0.6666666666666666
TIPP	class	False negatives	CAMI_HIGH_S001	1.0
TIPP	class	False positives	CAMI_HIGH_S001	19.0
TIPP	class	Jaccard index	CAMI_HIGH_S001	0.5
TIPP	class	Taxon counts	CAMI_HIGH_S001	39.0
TIPP	class	Purity (precision)	CAMI_HIGH_S001	0.5128205128205128
TIPP	class	Completeness (recall)	CAMI_HIGH_S001	0.9523809523809523
TIPP	class	True positives	CAMI_HIGH_S001	20.0
TIPP	species	F1 score	CAMI_HIGH_S001	0.008032128514056226
TIPP	species	False negatives	CAMI_HIGH_S001	239.0
TIPP	species	False positives	CAMI_HIGH_S001	749.0
TIPP	species	Jaccard index	CAMI_HIGH_S001	0.004032258064516129
TIPP	species	Taxon counts	CAMI_HIGH_S001	753.0
TIPP	species	Purity (precision)	CAMI_HIGH_S001	0.005312084993359893
TIPP	species	Completeness (recall)	CAMI_HIGH_S001	0.01646090534979424
TIPP	species	True positives	CAMI_HIGH_S001	4.0
TIPP	class	L1 norm error	CAMI_HIGH_S001	0.2948625641852844
TIPP	family	L1 norm error	CAMI_HIGH_S001	0.4957200585169668
TIPP	genus	L1 norm error	CAMI_HIGH_S001	1.1402196669537166
TIPP	order	L1 norm error	CAMI_HIGH_S001	0.3349735529161357
TIPP	phylum	L1 norm error	CAMI_HIGH_S001	0.20561190424779707
TIPP	species	L1 norm error	CAMI_HIGH_S001	1.9812997323644144
TIPP	superkingdom	L1 norm error	CAMI_HIGH_S001	0.0045380353801268095
TIPP	na	Weighted UniFrac error	CAMI_HIGH_S001	9.312874719584153
TIPP	na	Unweighted UniFrac error	CAMI_HIGH_S001	10679.959247702653
