tool	rank	metric	sample	value
Taxy-Pro2	family	False negatives	CAMI_MED_S001	5.0
Taxy-Pro2	family	False positives	CAMI_MED_S001	161.0
Taxy-Pro2	family	Jaccard index	CAMI_MED_S001	0.22429906542056074
Taxy-Pro2	family	Taxon counts	CAMI_MED_S001	209.0
Taxy-Pro2	family	Purity (precision)	CAMI_MED_S001	0.22966507177033493
Taxy-Pro2	family	Completeness (recall)	CAMI_MED_S001	0.9056603773584906
Taxy-Pro2	family	True positives	CAMI_MED_S001	48.0
Taxy-Pro2	order	F1 score	CAMI_MED_S001	0.4360902255639098
Taxy-Pro2	order	False negatives	CAMI_MED_S001	0.0
Taxy-Pro2	order	False positives	CAMI_MED_S001	75.0
Taxy-Pro2	order	Jaccard index	CAMI_MED_S001	0.27884615384615385
Taxy-Pro2	order	Taxon counts	CAMI_MED_S001	104.0
Taxy-Pro2	order	Purity (precision)	CAMI_MED_S001	0.27884615384615385
Taxy-Pro2	order	Completeness (recall)	CAMI_MED_S001	1.0
Taxy-Pro2	order	True positives	CAMI_MED_S001	29.0
Taxy-Pro2	class	L1 norm error	CAMI_MED_S001	0.20445589990903518
Taxy-Pro2	family	L1 norm error	CAMI_MED_S001	1.0431125927079359
Taxy-Pro2	genus	L1 norm error	CAMI_MED_S001	1.5387316906072572
Taxy-Pro2	order	L1 norm error	CAMI_MED_S001	0.4362593251591684
Taxy-Pro2	phylum	L1 norm error	CAMI_MED_S001	0.1901532421860922
Taxy-Pro2	superkingdom	L1 norm error	CAMI_MED_S001	0.7144478385256897
Taxy-Pro2	na	Weighted UniFrac error	CAMI_MED_S001	8.970007695423522
Taxy-Pro2	na	Unweighted UniFrac error	CAMI_MED_S001	4175.601586848087
TIPP	class	Bray-Curtis distance	CAMI_MED_S001	0.1011861595831713
TIPP	family	Bray-Curtis distance	CAMI_MED_S001	0.27243362294313256
TIPP	genus	Bray-Curtis distance	CAMI_MED_S001	0.6507966192263875
TIPP	order	Bray-Curtis distance	CAMI_MED_S001	0.1584673137823196
TIPP	phylum	Bray-Curtis distance	CAMI_MED_S001	0.1006841001612083
TIPP	species	Bray-Curtis distance	CAMI_MED_S001	0.9359380220067205
TIPP	superkingdom	Bray-Curtis distance	CAMI_MED_S001	0.35672930282692633
TIPP	superkingdom	Shannon diversity	CAMI_MED_S001	0.022861805055988584
TIPP	superkingdom	Shannon equitability	CAMI_MED_S001	0.03298261278004496
TIPP	phylum	Shannon diversity	CAMI_MED_S001	0.8939382039810069
TIPP	phylum	Shannon equitability	CAMI_MED_S001	0.2712325398146186
TIPP	class	Shannon diversity	CAMI_MED_S001	1.4371155650610796
TIPP	class	Shannon equitability	CAMI_MED_S001	0.3712324834106305
TIPP	order	Shannon diversity	CAMI_MED_S001	2.1272426324419187
TIPP	order	Shannon equitability	CAMI_MED_S001	0.45802402912192225
TIPP	family	Shannon diversity	CAMI_MED_S001	3.1564646893335437
TIPP	family	Shannon equitability	CAMI_MED_S001	0.5842408247296976
TIPP	genus	Shannon diversity	CAMI_MED_S001	3.910790022707859
TIPP	genus	Shannon equitability	CAMI_MED_S001	0.6176717807913968
TIPP	species	Shannon diversity	CAMI_MED_S001	4.281445984349531
TIPP	species	Shannon equitability	CAMI_MED_S001	0.6081892835118694
TIPP	species	F1 score	CAMI_MED_S001	0.03492063492063492
TIPP	species	False negatives	CAMI_MED_S001	61.0
TIPP	species	False positives	CAMI_MED_S001	547.0
TIPP	species	Jaccard index	CAMI_MED_S001	0.017770597738287562
TIPP	species	Taxon counts	CAMI_MED_S001	558.0
TIPP	species	Purity (precision)	CAMI_MED_S001	0.01971326164874552
TIPP	species	Completeness (recall)	CAMI_MED_S001	0.1527777777777778
TIPP	species	True positives	CAMI_MED_S001	11.0
TIPP	genus	F1 score	CAMI_MED_S001	0.15789473684210528
TIPP	genus	False negatives	CAMI_MED_S001	38.0
TIPP	genus	False positives	CAMI_MED_S001	314.0
TIPP	genus	Jaccard index	CAMI_MED_S001	0.08571428571428572
TIPP	genus	Taxon counts	CAMI_MED_S001	347.0
TIPP	genus	Purity (precision)	CAMI_MED_S001	0.09510086455331412
TIPP	genus	Completeness (recall)	CAMI_MED_S001	0.4647887323943662
TIPP	genus	True positives	CAMI_MED_S001	33.0
TIPP	phylum	F1 score	CAMI_MED_S001	0.4615384615384615
TIPP	phylum	False negatives	CAMI_MED_S001	0.0
TIPP	phylum	False positives	CAMI_MED_S001	14.0
TIPP	phylum	Jaccard index	CAMI_MED_S001	0.3
TIPP	phylum	Taxon counts	CAMI_MED_S001	20.0
TIPP	phylum	Purity (precision)	CAMI_MED_S001	0.3
TIPP	phylum	Completeness (recall)	CAMI_MED_S001	1.0
TIPP	phylum	True positives	CAMI_MED_S001	6.0
TIPP	class	F1 score	CAMI_MED_S001	0.5714285714285713
TIPP	class	False negatives	CAMI_MED_S001	1.0
TIPP	class	False positives	CAMI_MED_S001	20.0
TIPP	class	Jaccard index	CAMI_MED_S001	0.4
TIPP	class	Taxon counts	CAMI_MED_S001	34.0
TIPP	class	Purity (precision)	CAMI_MED_S001	0.4117647058823529
TIPP	class	Completeness (recall)	CAMI_MED_S001	0.9333333333333333
TIPP	class	True positives	CAMI_MED_S001	14.0
TIPP	strain	False negatives	CAMI_MED_S001	232.0
TIPP	strain	False positives	CAMI_MED_S001	0.0
TIPP	strain	Jaccard index	CAMI_MED_S001	0.0
TIPP	strain	Taxon counts	CAMI_MED_S001	0.0
TIPP	strain	Purity (precision)	CAMI_MED_S001	0.0
TIPP	strain	Completeness (recall)	CAMI_MED_S001	0.0
TIPP	strain	True positives	CAMI_MED_S001	0.0
TIPP	superkingdom	F1 score	CAMI_MED_S001	0.8
TIPP	superkingdom	False negatives	CAMI_MED_S001	1.0
TIPP	superkingdom	False positives	CAMI_MED_S001	0.0
TIPP	superkingdom	Jaccard index	CAMI_MED_S001	0.6666666666666666
TIPP	superkingdom	Taxon counts	CAMI_MED_S001	2.0
TIPP	superkingdom	Purity (precision)	CAMI_MED_S001	1.0
TIPP	superkingdom	Completeness (recall)	CAMI_MED_S001	0.6666666666666666
TIPP	superkingdom	True positives	CAMI_MED_S001	2.0
TIPP	family	F1 score	CAMI_MED_S001	0.42342342342342343
TIPP	family	False negatives	CAMI_MED_S001	6.0
TIPP	family	False positives	CAMI_MED_S001	122.0
TIPP	family	Jaccard index	CAMI_MED_S001	0.26857142857142857
TIPP	family	Taxon counts	CAMI_MED_S001	169.0
TIPP	family	Purity (precision)	CAMI_MED_S001	0.2781065088757396
TIPP	family	Completeness (recall)	CAMI_MED_S001	0.8867924528301887
TIPP	family	True positives	CAMI_MED_S001	47.0
TIPP	order	F1 score	CAMI_MED_S001	0.5185185185185186
TIPP	order	False negatives	CAMI_MED_S001	1.0
TIPP	order	False positives	CAMI_MED_S001	51.0
TIPP	order	Jaccard index	CAMI_MED_S001	0.35
TIPP	order	Taxon counts	CAMI_MED_S001	79.0
TIPP	order	Purity (precision)	CAMI_MED_S001	0.35443037974683544
TIPP	order	Completeness (recall)	CAMI_MED_S001	0.9655172413793104
TIPP	order	True positives	CAMI_MED_S001	28.0
TIPP	class	L1 norm error	CAMI_MED_S001	0.20237231916634257
TIPP	family	L1 norm error	CAMI_MED_S001	0.5448672458862659
TIPP	genus	L1 norm error	CAMI_MED_S001	1.3015932384527757
TIPP	order	L1 norm error	CAMI_MED_S001	0.31693462756463897
TIPP	phylum	L1 norm error	CAMI_MED_S001	0.2013682003224166
TIPP	species	L1 norm error	CAMI_MED_S001	1.8718760440134539
TIPP	superkingdom	L1 norm error	CAMI_MED_S001	0.7134586056538527
TIPP	na	Weighted UniFrac error	CAMI_MED_S001	10.286082617575106
TIPP	na	Unweighted UniFrac error	CAMI_MED_S001	6674.658167168188
